0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0.43542784,0.23983341,0.45601508,0.40905482,0.3775254,0.4939898,0.28897083,0.3114888,0.47004426,0.4847349,1.0,0.7672607,0.7628225,0.7861738,0.6124133,0.5253278,0.48352718,0.54100144,0.50872535,0.75778705,0.42786717,0.6755807,0.22164775,0.40280756,0.45602137,0.58240205,0.44872656,0.5436266,0.23479256,0.43769446,0.48702276,0.51204926,0.4744178,0.5164324,0.5163498,0.38371316,0.51008654,0.56434643,0.5468548,0.47316608,0.3609212,0.38236406,0.3366561,0.32265854,0.30003083,0.3956412,0.3113166,0.38860783,0.36332378,0.36481676,0.31759447,0.33071816,0.272297,0.32210055,0.31768525,0.2749079,0.33260086,0.30453363,0.32133353,0.29677126,0.28497678,0.39731464,0.3578635,0.34675622,0.30728894,0.3066512,0.2506831,0.2112676,0.34263924,0.27049255,0.4017586,0.36922413,0.38684943,0.35976303,0.42983317,0.43658876,0.34422567,0.43824056,0.4393217,0.48345578,0.35106257,0.40336207,0.49385914,0.43034834,0.42411485,0.4772988,0.48116067,0.4561519,0.3854681,0.34265995,0.32274017,0.32921812,0.3181748,0.34384176,0.34075055,0.22290218,0.27002034,0.35921934,0.33524927,0.36349705,0.30856088,0.45730942,0.35843214,0.29658523,0.39866227,0.37099648,0.3596175,0.33766556,0.2236116,0.3057929,0.36921328,0.40994227,0.34979638,0.42125678,0.37986672,0.4066878,0.31743175,0.28303197,0.2839899,0.42845848
0.4169052,0.21972166,0.47641638,0.44350326,0.39162558,0.4409238,0.26923153,0.3489558,0.45569775,0.49224955,0.7672607,0.9999999,0.74481434,0.7577057,0.56139433,0.5156455,0.48023048,0.5240698,0.49684918,0.723758,0.3867723,0.7678143,0.2063978,0.433961,0.42165917,0.59335166,0.46560562,0.5546599,0.21670596,0.40770411,0.4134419,0.44505587,0.42920852,0.51421565,0.442255,0.33026227,0.4747787,0.5565356,0.4581686,0.41179648,0.2717697,0.33996725,0.34999222,0.29932728,0.24224578,0.3169121,0.21370168,0.31664905,0.29004467,0.28390667,0.30432072,0.3553554,0.24465716,0.33066088,0.30094722,0.32932413,0.35749242,0.27333716,0.28881788,0.3006369,0.28626087,0.33896843,0.27029935,0.31419876,0.28084335,0.26753142,0.19991219,0.16011664,0.36963156,0.20198524,0.37416252,0.3569482,0.41386914,0.3931723,0.3974191,0.46739757,0.3098003,0.39070117,0.407309,0.45513114,0.29147452,0.32610676,0.4756691,0.39533502,0.33645177,0.40037763,0.45327705,0.39449793,0.34796026,0.2575578,0.3464577,0.40772173,0.30341074,0.32473874,0.36140388,0.18308099,0.21465449,0.3720513,0.3245818,0.3557251,0.23693654,0.307362,0.33117375,0.29772615,0.27026188,0.2550501,0.21560135,0.22747515,0.14097717,0.29944843,0.34226108,0.4062335,0.30722395,0.43769512,0.3598499,0.41966224,0.29673812,0.31984988,0.33595008,0.40337515
0.4739933,0.16914423,0.48817286,0.46158007,0.4059926,0.49141368,0.23008598,0.3257611,0.4883854,0.4930207,0.7628225,0.74481434,1.0000002,0.7347019,0.5608235,0.51278466,0.48502958,0.5270641,0.5074991,0.7512032,0.42281273,0.72071403,0.16654542,0.4722064,0.42656437,0.5886836,0.48137897,0.4737044,0.23099919,0.36532256,0.4810181,0.5255978,0.48626658,0.54170305,0.49049905,0.3363769,0.5852436,0.58070105,0.5055035,0.48618168,0.30245906,0.3309258,0.34381753,0.27627075,0.1871795,0.32321978,0.22601932,0.31998274,0.26313937,0.29570484,0.3346001,0.32124165,0.23265786,0.317723,0.3336737,0.2723303,0.40103665,0.30080128,0.32035103,0.31931835,0.3076233,0.4092475,0.25585878,0.3167581,0.2964357,0.37318027,0.21245717,0.22611909,0.356475,0.23269875,0.38283455,0.32406172,0.40624362,0.31204745,0.42181718,0.41681495,0.32988054,0.3814346,0.3589737,0.44563574,0.33902785,0.37374258,0.49485925,0.47464728,0.39350438,0.48551047,0.4853286,0.44650134,0.35118943,0.31821075,0.35488603,0.36304474,0.27073163,0.34046468,0.30585235,0.22656661,0.2908304,0.43222666,0.32774726,0.3617628,0.28075638,0.4088285,0.3520544,0.35836318,0.3854425,0.28379923,0.27104726,0.2615497,0.1901142,0.2679314,0.35074773,0.43171057,0.33401147,0.4570955,0.42353743,0.47308642,0.32652813,0.31883302,0.31713757,0.42074987
0.44596922,0.2236884,0.4681525,0.4179231,0.3817928,0.43925902,0.30959436,0.30300045,0.4540677,0.5099344,0.7861738,0.7577057,0.7347019,1.0000002,0.5678953,0.53362584,0.4048937,0.51518553,0.5348664,0.782252,0.39813766,0.70097345,0.23341942,0.51423824,0.45981956,0.63142526,0.5127516,0.48109776,0.22950602,0.41099504,0.5198724,0.5211458,0.506915,0.54568183,0.5241665,0.39945748,0.56730264,0.5588823,0.5195604,0.5091439,0.37834463,0.34650865,0.3489027,0.36003187,0.21063307,0.3635509,0.2681562,0.40766567,0.37301028,0.37375748,0.36196017,0.37121928,0.2967396,0.32695305,0.3616538,0.30186686,0.38537458,0.31242496,0.35856408,0.33431438,0.33581668,0.39132884,0.3731311,0.37472555,0.33227536,0.3460228,0.2833382,0.2374298,0.40718797,0.27479723,0.36765492,0.37869975,0.37418607,0.3416616,0.39754263,0.40092373,0.36702627,0.42490116,0.45700264,0.47453064,0.4018186,0.37156042,0.48096153,0.41022685,0.41720197,0.4916352,0.4830091,0.44132176,0.37266028,0.34672505,0.43177757,0.3933806,0.33183593,0.39730072,0.37292042,0.25881022,0.3293992,0.4132185,0.3703478,0.42524037,0.28166568,0.40293026,0.36867583,0.32925278,0.34138525,0.29200438,0.24723406,0.23421651,0.2663172,0.31601506,0.33958152,0.47803324,0.40087444,0.46625277,0.44750652,0.4789651,0.40200746,0.27347374,0.38914484,0.47193342
0.5301021,0.22813709,0.29211122,0.264501,0.455717,0.51773125,0.19690569,0.31969357,0.5368805,0.5555859,0.6124133,0.56139433,0.5608235,0.5678953,1.0,0.38277408,0.43749076,0.51207006,0.45278943,0.5095616,0.26056415,0.5257005,0.1742111,0.5119916,0.53786135,0.58107114,0.51844054,0.3551731,0.18313068,0.48585,0.38757965,0.42024428,0.42162913,0.47694525,0.3790475,0.3899367,0.40361062,0.50932896,0.523774,0.34809893,0.38808295,0.33245406,0.42221645,0.37349454,0.26135948,0.37926662,0.27093688,0.38650727,0.34229553,0.37083712,0.23526648,0.24042027,0.23459831,0.24614656,0.26210156,0.3001173,0.32720047,0.22516666,0.24479069,0.28211418,0.2836428,0.47237158,0.34131077,0.39054492,0.3001734,0.4188286,0.30930558,0.19289404,0.38520482,0.26812506,0.39944845,0.40556705,0.41124538,0.30350956,0.43047887,0.40204972,0.38484555,0.43508005,0.4340672,0.42305917,0.37166378,0.36009327,0.4132872,0.37979972,0.42669508,0.43860194,0.4021185,0.44510505,0.3639503,0.34094393,0.3494827,0.3381027,0.28647766,0.36348954,0.32600984,0.19711718,0.20638958,0.36208668,0.34513113,0.3728197,0.310642,0.43988684,0.39083356,0.38303038,0.41308033,0.32452005,0.30709398,0.26770627,0.21689022,0.27919528,0.33124536,0.4802172,0.293785,0.4472293,0.36230394,0.4250066,0.2948258,0.28095648,0.33990586,0.41354623
0.43745825,0.31175774,0.7857164,0.6345186,0.40306988,0.6014605,0.38317966,0.5720817,0.49428526,0.4989919,0.5253278,0.5156455,0.51278466,0.53362584,0.38277408,0.99999994,0.6644558,0.66142887,0.9122728,0.55488265,0.80492735,0.44239843,0.50088155,0.5773743,0.47912776,0.51230997,0.59349984,0.690014,0.5145788,0.47148165,0.7242658,0.6494778,0.7108616,0.77020675,0.733498,0.60177594,0.7515493,0.6391533,0.5497722,0.7435959,0.27641279,0.24468072,0.35547405,0.21646214,0.24629581,0.4014413,0.45429766,0.35601985,0.3470596,0.28507584,0.4970864,0.40555272,0.4074443,0.5136956,0.4245097,0.5021962,0.45177013,0.5213429,0.45056993,0.4593193,0.45739067,0.40184006,0.36987168,0.43667546,0.4300756,0.25461152,0.33493003,0.35669667,0.49135926,0.41066918,0.24903366,0.2324162,0.21313207,0.4301053,0.20293126,0.27644825,0.17826082,0.4071886,0.41666117,0.42300117,0.54968226,0.3823459,0.3967363,0.41074994,0.5486465,0.47436723,0.41184437,0.41919714,0.519799,0.5701387,0.46299893,0.55396736,0.47348198,0.44125304,0.5592148,0.40297192,0.44161248,0.49974915,0.50535107,0.51754344,0.48554587,0.39769548,0.5548583,0.42286795,0.35640436,0.4427216,0.3390239,0.44012082,0.47096473,0.5237519,0.47445908,0.51731503,0.5492257,0.5625975,0.49994138,0.556117,0.50535417,0.37209246,0.50448203,0.5725902
0.46609077,0.13544187,0.5811147,0.48368695,0.427178,0.7055596,0.18878166,0.5101659,0.5150418,0.5051074,0.48352718,0.48023048,0.48502958,0.4048937,0.43749076,0.6644558,1.0,0.58282447,0.6209769,0.4354016,0.46973857,0.38264015,0.37732688,0.4420782,0.34184003,0.3664541,0.5061247,0.62006605,0.39180803,0.32165036,0.552054,0.53479445,0.5661389,0.6427952,0.5846488,0.5871893,0.55024284,0.6858811,0.59489256,0.5435318,0.11526407,0.17895423,0.31977472,0.14583568,0.19191447,0.26482195,0.31399953,0.17709737,0.18688603,0.14467269,0.2848425,0.23660886,0.21503773,0.3220788,0.2561659,0.42544618,0.26389202,0.30092046,0.26056924,0.2971614,0.30842906,0.34517047,0.19221053,0.22964427,0.21816882,0.22407976,0.16172493,0.16160007,0.32926202,0.25053832,0.2158816,0.20851153,0.24990313,0.24147746,0.24424209,0.37157533,0.14896265,0.27518755,0.27290213,0.27925897,0.42767137,0.46042913,0.35078138,0.35208446,0.44035354,0.3362995,0.3516692,0.44846296,0.5418759,0.38976383,0.27084553,0.36360303,0.43273687,0.3602732,0.43535838,0.21444578,0.23190252,0.44724494,0.3702513,0.36560774,0.46990004,0.4036332,0.54840356,0.3782762,0.41876364,0.50762236,0.37228256,0.47103965,0.35411844,0.45990705,0.4381472,0.42423296,0.34344426,0.50354624,0.3767638,0.4814826,0.3110347,0.30071458,0.3289864,0.4814183
0.4072495,0.29598075,0.5064195,0.39600798,0.365082,0.5011237,0.24074401,0.5177779,0.46784273,0.4576026,0.54100144,0.5240698,0.5270641,0.51518553,0.51207006,0.66142887,0.58282447,1.0,0.68116516,0.57077223,0.42842358,0.40229413,0.28841355,0.5849365,0.3967772,0.44377494,0.5185295,0.43783614,0.3605135,0.34506994,0.5173541,0.4892529,0.516382,0.5586513,0.47877905,0.50870717,0.48236126,0.5720472,0.5903091,0.42960325,0.3244583,0.32784623,0.4012961,0.24910294,0.3417001,0.35811925,0.31223366,0.38757646,0.36777872,0.3380437,0.26707622,0.23640785,0.21571779,0.2990356,0.24911019,0.3773545,0.33494624,0.27933526,0.2417104,0.30722547,0.33685613,0.37056625,0.31590188,0.36284265,0.3042124,0.24198392,0.28385133,0.18450055,0.41985318,0.25281945,0.33477613,0.28766483,0.29069814,0.39680758,0.3199333,0.31382477,0.209903,0.40269437,0.39950505,0.4020661,0.4108688,0.3575117,0.43931246,0.43436062,0.47282496,0.445263,0.43716517,0.42716148,0.4427566,0.41263267,0.4282213,0.5299448,0.35562453,0.40680093,0.49047568,0.2731993,0.2909949,0.414403,0.4287201,0.48248285,0.42757553,0.4674201,0.49087125,0.3871101,0.3992464,0.47472227,0.35003936,0.47439754,0.30061832,0.40182608,0.4564083,0.51158476,0.46911162,0.5254359,0.407949,0.4897248,0.44138598,0.46314237,0.45877543,0.47673476
0.38698655,0.38595548,0.68381745,0.58622706,0.35794055,0.5775566,0.32436705,0.60867006,0.4839708,0.44105834,0.50872535,0.49684918,0.5074991,0.5348664,0.45278943,0.9122728,0.6209769,0.68116516,1.0000002,0.56805897,0.7114631,0.4630249,0.46539867,0.62868965,0.44344082,0.51984376,0.5656503,0.6668931,0.56347215,0.44673848,0.77034986,0.70811766,0.7631155,0.8598458,0.7557051,0.62395215,0.70188385,0.65857273,0.6382561,0.7449198,0.26090065,0.23139413,0.3533855,0.18524726,0.21460165,0.4064047,0.42714253,0.35180196,0.34240052,0.28580654,0.43725634,0.37786672,0.366328,0.44476992,0.38851774,0.5287282,0.50281274,0.43185422,0.39879403,0.39305076,0.4787777,0.40237054,0.3731431,0.43468955,0.41561726,0.25978974,0.3456595,0.2824102,0.46846566,0.44147167,0.23731622,0.25203782,0.21788177,0.43273178,0.22310004,0.2725536,0.19305065,0.42744994,0.42747208,0.4281598,0.4842569,0.26582736,0.34916544,0.3493861,0.49201077,0.44109246,0.34123424,0.31971776,0.44637123,0.5003133,0.47370243,0.5329511,0.47530508,0.42024955,0.5334054,0.36576322,0.36694932,0.4640328,0.5474062,0.50090045,0.5010767,0.3920132,0.49974215,0.39503267,0.37493858,0.45446044,0.3275418,0.44617558,0.43762493,0.47182098,0.5585236,0.5558635,0.55784994,0.5705072,0.47800642,0.5303161,0.5464521,0.37458274,0.5068614,0.5538963
0.5055091,0.42702258,0.5569707,0.5551339,0.45106128,0.49704146,0.43496692,0.40504965,0.56300914,0.5411814,0.75778705,0.723758,0.7512032,0.782252,0.5095616,0.55488265,0.4354016,0.57077223,0.56805897,1.0,0.45060843,0.6798615,0.30838668,0.6157,0.42143676,0.5739273,0.48979628,0.47341222,0.3290316,0.390766,0.584344,0.5948055,0.5788318,0.5942638,0.5950887,0.42961454,0.6464999,0.6075682,0.61794883,0.5883067,0.29347125,0.26026425,0.31975266,0.2840077,0.15926006,0.35205102,0.32295063,0.33613798,0.2982068,0.29534778,0.41941556,0.35229555,0.29412588,0.37905988,0.40503865,0.33361447,0.5018961,0.3594815,0.48604336,0.3812877,0.31057915,0.373573,0.28685343,0.35157073,0.36921012,0.35781577,0.23507784,0.28600326,0.37635744,0.37342954,0.33378708,0.2868612,0.31935063,0.38746518,0.3658326,0.35661566,0.21551885,0.3801572,0.39141482,0.4867973,0.38191256,0.27271757,0.44379988,0.40269706,0.4346461,0.47124383,0.42083502,0.33222058,0.39078832,0.34467134,0.50597644,0.43677306,0.34304,0.40949944,0.38070154,0.31299976,0.40222237,0.44801491,0.4104644,0.44567865,0.32535484,0.39785156,0.38416117,0.39980546,0.45896488,0.36451152,0.2805569,0.25131723,0.266545,0.32419294,0.4472111,0.5332747,0.4700672,0.5113044,0.51102203,0.54551375,0.47251672,0.3038987,0.4181118,0.5064687
0.38294122,0.30582958,0.7170296,0.68279195,0.39488086,0.4989047,0.39751706,0.44751847,0.41624635,0.41389486,0.42786717,0.3867723,0.42281273,0.39813766,0.26056415,0.80492735,0.46973857,0.42842358,0.7114631,0.45060843,1.0,0.40303132,0.52692235,0.4298342,0.5075831,0.46003175,0.546805,0.6433677,0.44663972,0.50963557,0.57179105,0.5397547,0.5910459,0.6168248,0.6095782,0.4823348,0.66196126,0.46091777,0.3991335,0.6531993,0.2709551,0.22967759,0.27854356,0.16497801,0.21809481,0.408749,0.55509025,0.34490502,0.3440714,0.29210743,0.60724866,0.47392005,0.5486517,0.60147583,0.53476495,0.46815103,0.5005223,0.54928446,0.56273025,0.5287812,0.40905678,0.34576702,0.35847518,0.45634374,0.5137013,0.29621598,0.35102233,0.39461204,0.45961842,0.48015076,0.27216655,0.24172533,0.17479932,0.4884424,0.2093345,0.22336738,0.19342409,0.4339454,0.40407455,0.436884,0.4942261,0.36306584,0.3438399,0.35377792,0.52333903,0.43112558,0.33618635,0.3122164,0.4107374,0.5575365,0.47564518,0.40519875,0.44380692,0.42708427,0.47781572,0.49923572,0.52497506,0.49806768,0.49367246,0.46015197,0.40733522,0.3401407,0.43148798,0.45741034,0.2868252,0.34188485,0.37370184,0.35689756,0.4388878,0.48961654,0.3695067,0.44186366,0.50244695,0.4100688,0.42323786,0.4913256,0.4391885,0.22139171,0.39761797,0.48383233
0.48259172,0.34792155,0.38691255,0.422037,0.49274048,0.4584672,0.42305344,0.37303057,0.4983485,0.51428354,0.6755807,0.7678143,0.72071403,0.70097345,0.5257005,0.44239843,0.38264015,0.40229413,0.4630249,0.6798615,0.40303132,1.0000002,0.3227987,0.48651105,0.5456304,0.79606426,0.5664797,0.55678,0.2917489,0.5855923,0.39744568,0.48106495,0.4669273,0.52691054,0.48461488,0.37187654,0.5107735,0.52878535,0.46624523,0.47067302,0.36918682,0.3515793,0.40282443,0.3025848,0.24263148,0.4231903,0.33646384,0.41746232,0.34996143,0.37066576,0.45283315,0.3890009,0.42725924,0.3828474,0.4376961,0.41703653,0.5048865,0.36992103,0.42071006,0.4180183,0.37090155,0.4023603,0.40651038,0.41493222,0.4174538,0.41494468,0.32892108,0.2415404,0.45667812,0.36459863,0.35313535,0.35899687,0.3590173,0.48384058,0.4139393,0.38773173,0.3374141,0.46746045,0.47163886,0.55736595,0.37330663,0.2720989,0.43135586,0.33660114,0.37953764,0.4720767,0.4068994,0.3332849,0.30035144,0.3280311,0.45563352,0.3812313,0.38846487,0.38698635,0.39684537,0.29112163,0.32067496,0.4351424,0.41298148,0.3746672,0.35919738,0.33753917,0.4048812,0.3869787,0.34994018,0.24311304,0.24569139,0.2122902,0.23668899,0.3850483,0.35485736,0.49843192,0.43118963,0.49215502,0.43379784,0.51227653,0.39663196,0.17085233,0.39470926,0.49707413
0.3407575,0.46650314,0.3755679,0.37593904,0.32815328,0.37124342,0.49963868,0.43168503,0.4175402,0.3622888,0.22164775,0.2063978,0.16654542,0.23341942,0.1742111,0.50088155,0.37732688,0.28841355,0.46539867,0.30838668,0.52692235,0.3227987,0.9999999,0.32611313,0.43194503,0.41132548,0.46995798,0.37702632,0.6907288,0.5424803,0.39265063,0.34161258,0.41525504,0.4182583,0.43612862,0.38814178,0.43775293,0.39971453,0.37716097,0.49504063,0.20666616,0.11886316,0.23042491,0.048435695,0.23090193,0.2970895,0.538913,0.29243258,0.30191004,0.23771983,0.5123257,0.42886382,0.4742554,0.5069267,0.47739404,0.4231543,0.4109253,0.4630773,0.5382609,0.4345758,0.38109443,0.258731,0.3768874,0.43095958,0.43467343,0.19499613,0.35648483,0.34505314,0.4279497,0.38828784,0.05372773,0.017442172,-0.0264147,0.38217822,0.02327469,0.015517161,-0.077117324,0.26178142,0.29516503,0.25457644,0.46974698,0.13910878,0.15510151,0.10353424,0.36255372,0.3115092,0.13561952,0.13628955,0.3023099,0.43055663,0.39587218,0.31853744,0.43836468,0.2851625,0.46230772,0.35791722,0.40638652,0.397445,0.43321425,0.32380772,0.44513083,0.19492596,0.47157258,0.28730628,0.28566357,0.3082747,0.24115619,0.264627,0.45293272,0.4629854,0.33850172,0.30075175,0.41771543,0.24738595,0.3071713,0.34916767,0.3605022,0.010693394,0.2979235,0.37876093
0.5072077,0.34446457,0.50495857,0.46917397,0.48121342,0.50985473,0.3046505,0.4993438,0.5451112,0.52408046,0.40280756,0.433961,0.4722064,0.51423824,0.5119916,0.5773743,0.4420782,0.5849365,0.62868965,0.6157,0.4298342,0.48651105,0.32611313,1.0000001,0.5479298,0.54365724,0.7175034,0.47189686,0.3760115,0.4470148,0.5686101,0.60265136,0.6033658,0.6375222,0.55605954,0.59933054,0.6288293,0.5475538,0.55029863,0.54241717,0.34224316,0.21663408,0.45545667,0.23520629,0.16440256,0.38757595,0.3431235,0.40614522,0.34874514,0.35423112,0.40989488,0.30214474,0.33390465,0.3326662,0.36457446,0.5210721,0.57609785,0.34531885,0.38537025,0.409061,0.42983434,0.4057695,0.31552136,0.399329,0.4003791,0.3985524,0.3131864,0.31330565,0.4720802,0.43612397,0.30147898,0.29244766,0.29482996,0.45552376,0.2955248,0.3120144,0.23481989,0.41614252,0.3947974,0.48187637,0.44435707,0.2960157,0.32056955,0.31884205,0.5007482,0.40607375,0.3195012,0.35097384,0.4015901,0.44911397,0.5190773,0.5874209,0.44293857,0.5214898,0.49077523,0.39507973,0.4276215,0.53907436,0.5080176,0.5043041,0.49337602,0.37255922,0.4755549,0.4972607,0.3339744,0.40593585,0.24813724,0.3397073,0.43453518,0.44643536,0.4411558,0.6888041,0.49653825,0.64873755,0.4964265,0.64526814,0.4847666,0.3137373,0.6291034,0.58643866
0.45685813,0.2982798,0.44398892,0.3784834,0.49229404,0.47199202,0.39493373,0.3641618,0.4501652,0.5285855,0.45602137,0.42165917,0.42656437,0.45981956,0.53786135,0.47912776,0.34184003,0.3967772,0.44344082,0.42143676,0.5075831,0.5456304,0.43194503,0.5479298,0.9999999,0.65191525,0.71984565,0.4065721,0.24722785,0.82942903,0.3646928,0.4403589,0.4919968,0.4221503,0.38946983,0.36608756,0.5140392,0.4271061,0.40844908,0.4222905,0.42062053,0.28529012,0.3697295,0.29695898,0.27105272,0.39142418,0.43549487,0.4310563,0.37310174,0.40075168,0.50190216,0.4046272,0.48946604,0.47068107,0.48831657,0.38315096,0.48937714,0.4307141,0.4929413,0.47067833,0.3055192,0.4032575,0.4003173,0.46834296,0.5233121,0.42071155,0.4051012,0.306468,0.44867793,0.36232644,0.32338175,0.3341201,0.30411685,0.48968485,0.3439066,0.26439825,0.33989543,0.47897518,0.4606537,0.4871093,0.4845304,0.36681202,0.3548502,0.40122283,0.48745194,0.45370805,0.37149632,0.35415673,0.37919143,0.47174716,0.49030113,0.38383207,0.38853472,0.38998768,0.41937265,0.39017034,0.44501773,0.45309886,0.44474462,0.4206475,0.4033654,0.31100205,0.41839007,0.4458157,0.3241524,0.28160837,0.2703963,0.25539324,0.3740851,0.41707134,0.3335026,0.50598776,0.43320698,0.4297979,0.43456686,0.5201568,0.41076186,0.17827797,0.4522001,0.48320204
0.5204899,0.38203925,0.3998102,0.39421678,0.5484729,0.50610006,0.48296922,0.4223773,0.50579774,0.5708621,0.58240205,0.59335166,0.5886836,0.63142526,0.58107114,0.51230997,0.3664541,0.44377494,0.51984376,0.5739273,0.46003175,0.79606426,0.41132548,0.54365724,0.65191525,1.0000001,0.6526464,0.5375389,0.3318924,0.7107495,0.46128458,0.49551454,0.527465,0.5328442,0.5116027,0.46615496,0.5563898,0.55366045,0.5242834,0.5220498,0.49355236,0.4189847,0.4732443,0.39450297,0.31192523,0.49876386,0.44403672,0.53696275,0.46723545,0.4895169,0.49905795,0.4626306,0.5182759,0.47595352,0.4967684,0.4264737,0.5105389,0.4434082,0.48371002,0.46976686,0.45269445,0.48728645,0.54926145,0.55089766,0.5203173,0.45225596,0.485598,0.33044624,0.5672154,0.40471113,0.43271935,0.43161246,0.39482772,0.5521673,0.44408986,0.36299613,0.4377997,0.5651679,0.5648492,0.62293077,0.48750925,0.3240464,0.45887658,0.4165524,0.47298348,0.5142036,0.4568977,0.39050838,0.36934468,0.47769982,0.5473398,0.453695,0.43865898,0.46961486,0.47064102,0.4236152,0.42949343,0.49522477,0.48901212,0.47552034,0.39129603,0.3767225,0.45773554,0.45769852,0.33482882,0.31263465,0.27596688,0.26282772,0.3105083,0.4447998,0.40569848,0.6004883,0.52430314,0.5541607,0.530847,0.5852099,0.4930969,0.2298583,0.53196514,0.56429344
0.5846229,0.30540743,0.5509338,0.48874408,0.6768982,0.59001786,0.42732295,0.5226719,0.54399884,0.66205156,0.44872656,0.46560562,0.48137897,0.5127516,0.51844054,0.59349984,0.5061247,0.5185295,0.5656503,0.48979628,0.546805,0.5664797,0.46995798,0.7175034,0.71984565,0.6526464,1.0000004,0.4874382,0.349777,0.6173704,0.45320913,0.50558066,0.5146187,0.57566476,0.5110965,0.49762407,0.6041179,0.57951796,0.4916951,0.51530904,0.38740408,0.28615004,0.48436922,0.29580465,0.2018527,0.43565267,0.41698143,0.412094,0.35645077,0.3557463,0.54182994,0.39690953,0.47081295,0.5274577,0.5033858,0.5715407,0.5103166,0.48091286,0.5192147,0.5092282,0.4662198,0.5187695,0.41542366,0.48152173,0.51364404,0.45393455,0.4044164,0.38238737,0.57465893,0.42723936,0.29784504,0.29222676,0.2865704,0.43453068,0.30223334,0.33239385,0.25723067,0.45599654,0.42118406,0.48946753,0.5373245,0.45449662,0.39132226,0.4309397,0.47438163,0.43360537,0.40920556,0.39653805,0.44928473,0.51068825,0.48376575,0.5128024,0.4760115,0.49884143,0.5337946,0.37447685,0.44561428,0.56209254,0.5198041,0.49827197,0.5117702,0.35712075,0.559653,0.5379993,0.3566578,0.37624076,0.29918647,0.35409337,0.46240285,0.52016014,0.41420004,0.609115,0.5003966,0.5978433,0.48962736,0.6288684,0.46049213,0.28741986,0.5553848,0.61100376
0.42880118,0.32153168,0.6257753,0.6890249,0.46541113,0.5625751,0.38788176,0.5682956,0.50804794,0.4597693,0.5436266,0.5546599,0.4737044,0.48109776,0.3551731,0.690014,0.62006605,0.43783614,0.6668931,0.47341222,0.6433677,0.55678,0.37702632,0.47189686,0.4065721,0.5375389,0.4874382,0.9999998,0.38316467,0.46802935,0.54287404,0.53608686,0.57480097,0.6461848,0.6044787,0.56499374,0.5169223,0.59454477,0.4953814,0.59570944,0.24760701,0.28126025,0.38992026,0.17956804,0.28447983,0.3873828,0.432832,0.33625573,0.31906375,0.2805912,0.41245252,0.4276012,0.4511879,0.39755976,0.3542741,0.57938045,0.4263816,0.35127804,0.3812069,0.40476692,0.4064514,0.34859434,0.34862062,0.36833003,0.32229173,0.18662634,0.26093778,0.21226598,0.42559165,0.36626673,0.28158674,0.27735555,0.27336407,0.44810274,0.29813927,0.406409,0.27214018,0.41362777,0.38353294,0.4414994,0.3974374,0.3745479,0.39367157,0.32481965,0.45105878,0.37635908,0.3741779,0.39017645,0.46970448,0.43441123,0.36948058,0.48021245,0.52275896,0.47018918,0.5390688,0.40880626,0.3691335,0.5059942,0.49730253,0.45763755,0.48402193,0.37994003,0.46177694,0.3721926,0.3513523,0.43766096,0.38631248,0.42386898,0.4252725,0.50317323,0.39754912,0.47428316,0.40470073,0.5289329,0.3817556,0.49103564,0.37942475,0.3191611,0.41194344,0.5068529
0.21262176,0.4840655,0.33882275,0.35725754,0.1819128,0.35544312,0.3709606,0.50859433,0.31713286,0.2188864,0.23479256,0.21670596,0.23099919,0.22950602,0.18313068,0.5145788,0.39180803,0.3605135,0.56347215,0.3290316,0.44663972,0.2917489,0.6907288,0.3760115,0.24722785,0.3318924,0.349777,0.38316467,1.0000001,0.30158675,0.53009003,0.45941278,0.48618555,0.5392223,0.55138,0.45238948,0.4805036,0.4585453,0.4875052,0.57633245,0.16496769,0.1271362,0.207298,0.01162586,0.20378955,0.24811152,0.42741433,0.25653026,0.24665749,0.18510169,0.36406195,0.32462054,0.27510947,0.36703172,0.31686437,0.37604815,0.410775,0.39840564,0.34746233,0.30734536,0.43308824,0.23499678,0.34281152,0.36394447,0.37140638,0.22060198,0.29004413,0.24800254,0.38500246,0.36777177,0.07052335,0.010960279,0.023080107,0.35999668,0.07068204,0.018543491,-0.050107196,0.23310125,0.30577436,0.26065555,0.33813614,-0.044489596,0.07613267,0.03418962,0.29200703,0.26031676,0.06190508,0.020593356,0.21861234,0.35551798,0.327449,0.305611,0.4081765,0.18618184,0.37243673,0.22673239,0.2683508,0.31678733,0.324051,0.268109,0.42085272,0.20933577,0.3707327,0.2061704,0.2868154,0.25375938,0.15509275,0.24821118,0.33438474,0.37463966,0.333399,0.28938758,0.40285745,0.28905278,0.34197682,0.3072719,0.40436026,0.067601025,0.32422876,0.32524392
