0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
0.3206657,0.35768786,0.30689618,0.35042292,0.30533263,0.30204424,0.27729392,0.34009302,0.2806926,0.24413836,0.1837633,0.17694,0.18511459,0.20093481,0.119883396,0.17169906,0.114769556,0.16516256,0.1337093,0.137021,0.43227637,0.58799535,0.34762904,0.14960931,0.44267645,0.26477376,0.47905803,0.6487313,0.13776787,0.35757405,0.40988943,0.16931711,0.35931364,0.26226377,0.12755878,0.9393744,0.78224266,0.67009264,0.42851698,0.16985159,0.4119096,0.11285105,0.15523964,0.20512986,0.29592133,0.15899062,0.13722633,0.2012244,0.27350032,0.44860125,0.26902956,0.3524226,0.99999994,0.42008734,0.47094953,0.10804561,0.12857503,0.09328935,0.7233311,0.205325,0.35312343,0.2422319,0.24106559,0.3793686,0.35563895,0.4760986,0.2363351,0.14517696,0.24697945,0.48342162,0.55068743,0.39395472,0.52952987,0.18805532,0.42233667,0.11420614,0.3710572,0.21694976,0.36725366,0.16417193,0.12172218,0.15871191,0.4059181,0.34701803,0.19727395,0.13483985,0.14131013,0.4800564,0.4995514,0.20980692,0.22466843,0.1670272,0.29404208,0.31831273,0.2276753,0.26504382,0.35669947,0.33669108,0.2624229,0.23530301,0.23078291,0.24595825,0.26242915,0.16519092,0.24000531,0.21454385,0.38327497,0.44441718,0.1738182,0.2790503,0.19513142,0.20299682,0.17001493,0.164904,0.1860434,0.27980313,0.17528799,0.16390693,0.24294956,0.2017977,0.26798835,0.34156072,0.36750928,0.32833302,0.258806,0.29640132,0.6397351,0.1989262,0.180747,0.40902054,0.49284753,0.4019874,0.16579627,0.36071783,0.2781007,0.139298,0.38545045,0.3383506,0.07899632,0.16564454,0.17187557,0.16797517,0.12735565,0.17814782,0.23132779,0.30009228,0.29387245,0.25658154,0.24879415,0.23159066,0.16593644,0.16961725,0.14374793,0.19263317,0.13403939,0.14299175,0.1773278,0.17565255,0.17790279,0.16005662,0.15284325,0.08141612,0.04769498,0.09999086,0.110248744,0.09404781,0.04919162,0.06576201,0.07062309,0.0105389245,0.02245671,0.10354129,0.34176838,0.38390186,0.43958232,0.2846406,0.22948503,0.41514766,0.39020577,0.2137061,0.48301798,0.36189446,0.22624144,0.36740476,0.39770392,0.38004395,0.363647,0.16965008,0.35419285,0.17664325,0.48810983,0.40680382,0.118521094,0.06341176,0.29295024,0.162566,0.15900779,0.24786863,0.121666476,0.26677334,-0.032201644,0.14447695
0.2516618,0.3068367,0.22090627,0.24478978,0.22491367,0.24814722,0.2084958,0.19739181,0.23454927,0.16685635,0.107232995,0.17479317,0.09763442,0.122193694,0.07175494,0.14304811,0.09443198,0.10726835,0.09756147,0.111021854,0.12492223,0.39191046,0.19163404,0.22347558,0.37154502,0.33714435,0.23964383,0.45974547,0.1523635,0.20471318,0.4134113,0.2982127,0.31133643,0.19577815,0.17544514,0.43126428,0.41241857,0.5232131,0.74733865,0.03773757,0.31438112,0.22638729,0.19347866,0.13458425,0.25789952,0.17841612,0.19234744,0.47060782,0.20861758,0.32352597,0.29784465,0.34494075,0.42008734,1.0,0.29950094,0.06560394,0.32560867,0.059996706,0.4469905,0.13073409,0.4383389,0.19267869,0.15340772,0.29187018,0.40837282,0.35960352,0.31794435,0.16980745,0.21072952,0.39689654,0.67864937,0.30900532,0.6460726,0.13643844,0.36495313,0.13548826,0.38719255,0.14052588,0.3106757,0.17600091,0.41919565,0.12729526,0.16567823,0.17763115,0.115718074,0.2642089,0.13276844,0.2842766,0.39379105,0.16210103,0.21731332,0.18851463,0.33542037,0.3005518,0.21462937,0.25391555,0.30104336,0.28102055,0.23064376,0.24543458,0.30089378,0.23268394,0.23522042,0.15866458,0.13677664,0.20433211,0.29240665,0.32534754,0.096839994,0.20571256,0.2814428,0.26294175,0.20837799,0.20976125,0.24134627,0.20563553,0.2632946,0.24838571,0.26337084,0.3145473,0.25857872,0.24662256,0.27554923,0.3007559,0.2304256,0.2783602,0.45941842,0.45801598,0.20466654,0.30253288,0.28641897,0.31706524,0.28918117,0.26840726,0.48733842,0.24314253,0.352802,0.2586031,0.14308093,0.15197739,0.1199115,0.10378855,0.21844907,0.19267888,0.47006643,0.15081838,0.30968973,0.25204208,0.15360895,0.16566244,0.16532877,0.109433606,0.10488672,0.18251078,0.13640289,0.114900805,0.12312642,0.16155708,0.16461933,0.1517718,0.15981294,0.19708104,0.056320757,0.11601524,0.1696989,0.124861695,0.06251685,0.09766371,0.10161473,0.077765025,0.045761056,0.2624692,0.22685401,0.2176201,0.2325269,0.120913655,0.035239104,0.24000399,0.27868915,0.35612333,0.22800332,0.3067184,0.3225386,0.47514838,0.30040053,0.4948102,0.2790221,0.1139812,0.47254714,0.09754152,0.30291682,0.37864763,0.03312414,0.15479031,0.34434837,0.031712405,0.13396835,0.09039405,0.021413522,0.1480931,0.004411069,0.06875524
0.16660234,0.27770573,0.17838229,0.30454433,0.24577062,0.17631409,0.1740799,0.12418297,0.20666459,0.29097003,0.12633772,0.14928696,0.09486205,0.14076144,0.10361698,0.11034549,0.06671948,0.11810648,0.16837747,0.15897363,0.1607643,0.606231,0.38436997,0.36984596,0.25382948,0.3686338,0.4758489,0.68930966,0.15775466,0.3869145,0.37729993,0.17689246,0.27353156,0.19919525,0.12562686,0.50418425,0.3950264,0.42751876,0.33943912,0.0879577,0.3460691,0.14360318,0.114425346,0.19879398,0.24581596,0.17354897,0.17150159,0.28608853,0.21648678,0.32008934,0.13562487,0.29081213,0.47094953,0.29950094,1.0000001,0.22260131,0.20972541,0.09222844,0.51552373,0.2582922,0.36793378,0.30541876,0.32408142,0.32307515,0.2733109,0.31223476,0.20817865,0.23872516,0.23980722,0.42076847,0.34709275,0.38496286,0.368783,0.33195087,0.4606933,0.34307683,0.3270894,0.17767216,0.41454202,0.40673417,0.20337912,0.086080365,0.31863433,0.3803295,0.15254442,0.12266299,0.35092258,0.48751378,0.42006093,0.28371504,0.18330655,0.110726215,0.20706844,0.29493725,0.16709822,0.19956435,0.31115305,0.25846842,0.15923032,0.16698878,0.29207247,0.31419182,0.2263387,0.12340684,0.2727099,0.30259758,0.3326861,0.391916,0.24446803,0.16256477,0.20230539,0.15667838,0.26244798,0.18136212,0.20992526,0.21804093,0.189556,0.17237976,0.20541802,0.21992904,0.36363092,0.2905384,0.3904694,0.28074688,0.30747008,0.33474353,0.62534964,0.22439946,0.3967638,0.39319247,0.39312944,0.3206533,0.20652322,0.1735831,0.23074642,0.19442332,0.29254174,0.28656837,0.07107891,0.16845047,0.22078712,0.16482505,0.095954716,0.21702188,0.2648596,0.18729259,0.26893735,0.1876225,0.14896283,0.32842726,0.15598123,0.18199344,0.15481012,0.23487963,0.12772003,0.1958595,0.17443778,0.067798726,0.1944235,0.20978846,0.15631375,0.086761065,0.07102251,0.11628531,0.08908112,0.12689263,0.061346784,0.033986457,0.08014599,0.082384154,0.07905327,0.13307275,0.5016058,0.27915728,0.35730267,0.15965983,0.33528954,0.51272434,0.5027342,0.22951478,0.38574955,0.24450307,0.25615388,0.324152,0.5822613,0.35148007,0.40520126,0.22034504,0.341363,0.17051056,0.4332897,0.2874723,0.11410166,0.101649925,0.20811601,0.019139439,0.14084321,0.1891104,0.0780237,0.13376606,0.024221696,0.01161287
0.3856664,0.5576322,0.44787547,0.51060176,0.4864513,0.51288664,0.4499907,0.45690107,0.44147146,0.45078808,0.41255906,0.48228753,0.412057,0.48214364,0.41659576,0.4462286,0.3914881,0.44845405,0.43045223,0.41359755,0.4905713,0.2656625,0.115306154,0.28141809,0.12869443,0.033487126,-0.029917615,0.10108408,0.47794026,0.020546436,0.018054487,0.45107645,0.42466098,0.33010846,0.49506578,0.14548017,0.14583217,0.16459344,0.14015186,0.5657601,0.3920175,0.30279186,0.3936335,0.33138707,0.35272986,0.40278634,0.39987788,0.2171033,0.2779209,0.28190523,0.47311795,0.3951728,0.10804561,0.06560394,0.22260131,1.0000001,0.44518057,0.4968363,0.081532724,0.7133847,0.39329568,0.45576602,0.30520052,0.21048236,0.18417065,0.04034421,0.25838152,0.35267928,0.16239351,0.1123662,0.24378069,0.47144622,0.26146278,0.6124944,0.10211982,0.27660236,0.12420574,0.35821694,0.026016451,0.36619884,0.27033523,0.48057893,0.21921955,0.23467559,0.40623993,0.36807853,0.2820776,0.17882991,0.2339522,0.37444344,0.28165925,0.29494947,0.43481803,0.35079333,0.3488269,0.45064557,0.38452733,0.35984108,0.34624773,0.35782206,0.38470113,0.329062,0.55955833,0.40333658,0.42124018,0.34231856,0.41159314,0.35851514,0.4544995,0.5514827,0.5079568,0.4868112,0.48354366,0.54793024,0.45116532,0.51505214,0.44441724,0.47114706,0.5212465,0.5470923,0.4974392,0.49225393,0.5160957,0.3811182,0.3095593,0.40892583,0.17576694,0.3227703,0.33179924,0.50010777,0.25052398,0.25999987,0.17156729,0.15461536,0.27443495,0.3230608,0.14260992,0.06767732,0.13235666,0.261783,0.38646197,0.3614473,0.2509475,0.24950027,0.3571698,0.36055234,0.31312752,0.26793426,0.26835302,0.29574692,0.29897115,0.29440194,0.30314755,0.33217785,0.29916334,0.25728196,0.26652855,0.3207332,0.2988402,0.2671498,0.2644482,0.19628413,0.16584566,0.16430445,0.23826742,0.18116526,0.27803105,0.19650352,0.25228128,0.25931385,0.19181994,0.2121593,0.38784337,0.22496966,0.20410602,0.24036717,0.28018364,0.31776467,0.20342894,0.3793593,0.23219314,0.36047083,-0.08489579,0.35223204,0.27204108,-0.040144328,0.18523811,0.27558926,-0.061013658,0.2826497,0.09390718,-0.02744294,0.21416453,0.31467327,0.20238273,0.1742809,0.31778485,0.18815607,0.43611163,0.28267497,0.3125713,0.2673405
0.23066181,0.35540482,0.226459,0.27461818,0.26418778,0.27456293,0.2848828,0.22081171,0.23077235,0.22831148,0.17938489,0.24869871,0.18770054,0.20167178,0.17262128,0.19414689,0.20082669,0.21052279,0.19433019,0.17008969,0.35564658,0.33026275,0.20993914,0.64561415,0.19073531,0.26100484,0.087383114,0.18326813,0.63493305,0.076523475,0.08607384,0.6749666,0.36834648,0.62960374,0.33233932,0.14931037,0.16555098,0.22488941,0.33301285,0.35106534,0.27955997,0.5592011,0.4935264,0.47335306,0.31170377,0.59784865,0.57710665,0.5784194,0.48069015,0.27488232,0.2065672,0.3016137,0.12857503,0.32560867,0.20972541,0.44518057,1.0000001,0.6073258,0.20325083,0.402233,0.3067926,0.34188387,0.16113034,0.28774676,0.15801463,0.12525174,0.5132651,0.6101775,0.21224399,0.22255741,0.4265537,0.35670915,0.44254076,0.35479513,0.15339841,0.57475525,0.21842974,0.5382751,0.10737242,0.6415781,0.65644956,0.27769652,0.15626544,0.21016751,0.28191394,0.60643375,0.23003799,0.14917143,0.26837096,0.6047647,0.27146116,0.30833718,0.39859125,0.3248996,0.25305396,0.4074195,0.29264575,0.32112932,0.28496742,0.28972465,0.7954666,0.624469,0.37223357,0.53662485,0.30207106,0.5596616,0.34469867,0.24565879,0.2963495,0.37004757,0.33288366,0.30797362,0.29767755,0.35763696,0.27594423,0.2978621,0.32155734,0.34622243,0.31162545,0.3730205,0.3338496,0.38404557,0.39596567,0.33326876,0.5780408,0.34364587,0.20395252,0.59738934,0.57261246,0.34512866,0.23184432,0.27322823,0.13662799,0.24104938,0.41353136,0.3319502,0.2338363,0.16131626,0.12264116,0.20221044,0.25474212,0.12666972,0.31912434,0.28868446,0.4541232,0.20884253,0.34026408,0.28848025,0.27921152,0.20202167,0.14536168,0.13613649,0.12555707,0.23470703,0.19767621,0.1326804,0.13431506,0.19153228,0.12624481,0.20114674,0.121168315,0.17458439,0.12212118,0.17112938,0.17159429,0.17172739,0.18538709,0.13832502,0.18234,0.1639651,0.13796909,0.23088904,0.33064994,0.16756554,0.202686,0.16914006,0.10360492,0.24985181,0.23737115,0.39412388,0.21254286,0.33386055,0.16112147,0.49065435,0.29867488,0.21292853,0.27577284,0.306474,0.15838462,0.3207327,0.17635131,0.19394918,0.3426303,0.35173905,0.5022036,0.049728032,0.37893748,0.30333945,0.32217795,0.22362165,0.38739508,0.2246683
0.28065154,0.39656132,0.28430074,0.31562486,0.3073043,0.33128613,0.3396475,0.28053588,0.26880404,0.3415183,0.26684105,0.34770873,0.3663107,0.3442795,0.3181659,0.3246964,0.27951568,0.34895328,0.29118752,0.2867668,0.41265666,0.18340564,0.13185309,0.5896259,0.2186546,-0.021140335,-0.014263003,0.0562814,0.75590485,-0.017549839,-0.01619936,0.7097095,0.4389691,0.57489777,0.5115272,0.115853496,0.13508861,0.13586223,0.10489475,0.48534563,0.36582023,0.622338,0.5738123,0.58338344,0.40716177,0.7149378,0.62700176,0.4536355,0.54376036,0.30595285,0.3462626,0.35213807,0.09328935,0.059996706,0.09222844,0.4968363,0.6073258,0.99999994,0.08521833,0.49332848,0.32689154,0.30803794,0.17948873,0.16967681,0.117088936,0.07309808,0.33362302,0.62335914,0.20080532,0.070924886,0.22985792,0.43388063,0.25377187,0.4816103,0.047100756,0.581798,0.12652737,0.55186725,-0.017173795,0.5790012,0.3809005,0.3315012,0.19371392,0.2842001,0.351685,0.6548654,0.2094384,0.16780402,0.21597509,0.60050946,0.20564744,0.24778964,0.3554901,0.29776657,0.25010806,0.34522742,0.3356043,0.35074592,0.27186477,0.28684235,0.61472106,0.50865066,0.35727188,0.6592927,0.35195354,0.49124113,0.41104624,0.25872794,0.38268867,0.35057572,0.39607882,0.3396806,0.41434819,0.43209806,0.36131594,0.44571978,0.36720386,0.41799957,0.41071317,0.4395642,0.35351855,0.3728075,0.38242513,0.31045023,0.5353194,0.3523214,0.13009866,0.43895516,0.5440664,0.3171207,0.22600332,0.20697315,0.1030129,0.1373512,0.27653664,0.37601194,0.17303956,0.0950346,0.23574875,0.2719214,0.3434536,0.22802837,0.2945002,0.3197961,0.2672651,0.26097047,0.29852903,0.2865679,0.27644226,0.23145673,0.21742435,0.20541155,0.19352217,0.26812866,0.2534443,0.19666514,0.21497777,0.25087646,0.19109572,0.17952363,0.2008278,0.24012375,0.21261252,0.23303302,0.24452937,0.2009638,0.30607325,0.2664159,0.24927567,0.26512015,0.24410868,0.2220395,0.31852132,0.15377538,0.16112058,0.23466599,0.19263397,0.22808808,0.11759421,0.29261377,0.17554484,0.26450872,0.0028710628,0.28557616,0.24435799,0.06018919,0.08518211,0.34270614,-0.007626055,0.3751322,0.10628305,0.04962913,0.3754943,0.43990287,0.32240105,0.19773829,0.37156856,0.41010386,0.52353215,0.3800258,0.480631,0.3310358
0.18928802,0.27743423,0.17468517,0.25454375,0.18409611,0.23330116,0.27195132,0.1838006,0.21168838,0.1563884,0.06566128,0.07294961,0.03546004,0.070190385,0.0147842895,0.087591745,0.0572433,0.042025317,0.0810642,0.08869915,0.19791904,0.6775555,0.48383904,0.2557565,0.3949153,0.4303357,0.45915493,0.7990263,0.11843466,0.47861072,0.49168268,0.119610414,0.2544746,0.13763979,0.057510506,0.68004537,0.6706005,0.64081097,0.4099369,0.047586817,0.25015652,0.051963173,0.057221614,0.13799603,0.1648955,0.08375172,0.17200018,0.18800375,0.22529921,0.34257606,0.102329195,0.31517804,0.7233311,0.4469905,0.51552373,0.081532724,0.20325083,0.08521833,1.0000001,0.20401692,0.2951566,0.1505772,0.1881361,0.43185377,0.30615208,0.40577087,0.14050181,0.14092852,0.2702356,0.631666,0.44539732,0.29575405,0.4643465,0.16735315,0.50545317,0.15439609,0.35098165,0.17582554,0.50402105,0.23751017,0.14836876,0.06828687,0.37080088,0.30784225,0.06692949,0.05843155,0.13984472,0.4025327,0.42728013,0.14177595,0.17917064,0.17969224,0.1948804,0.29396465,0.18391603,0.2875974,0.3450644,0.29363406,0.19544451,0.1473903,0.21774903,0.2789195,0.09015571,0.12192592,0.16809462,0.25619483,0.36116454,0.3481273,0.07488066,0.14066704,0.15427952,0.1437528,0.0959315,0.10254131,0.11790696,0.15507281,0.12860474,0.15420154,0.17889245,0.14923568,0.18683219,0.23902988,0.32899424,0.21343288,0.32648477,0.2718787,0.7097738,0.14792785,0.19603625,0.2984771,0.3260541,0.25667244,0.10411648,0.17025729,0.24013239,0.15560848,0.24003454,0.23569244,0.04847089,0.08400304,0.08048754,0.07889623,0.10360737,0.17826892,0.20202266,0.17088975,0.29693237,0.19638377,0.046464436,0.1140321,0.050058905,0.088667504,0.062039625,0.16818307,0.114158556,0.052283265,0.09254787,0.07807414,0.10272312,0.16485734,0.13053541,0.041532908,0.00829294,0.022225749,0.095169604,0.02304674,-0.015134918,-0.0075896583,-0.005015029,-0.049516983,-0.013534619,0.06010444,0.3653268,0.3756693,0.4784025,0.12354612,0.18713348,0.44162393,0.42148918,0.11553033,0.5419794,0.22384538,0.3441951,0.3642904,0.4498742,0.467196,0.42143863,0.23840502,0.43148616,0.13415661,0.52329427,0.48179123,0.07323146,0.03198682,0.20208132,0.043214668,0.06278457,0.16324675,0.016705334,0.13487303,0.0017648307,0.051338095
0.398389,0.60267115,0.4673282,0.49884906,0.5017178,0.47965077,0.5114334,0.45105273,0.4918462,0.48587507,0.44316188,0.50021005,0.4323807,0.4686027,0.45344797,0.46675682,0.44015932,0.450614,0.49303433,0.468372,0.5050043,0.24247317,0.15421674,0.37794858,0.17932083,0.12726806,-0.02674881,0.18755615,0.38934818,-0.021953635,0.026112908,0.39572516,0.46485078,0.36825198,0.4354396,0.22600116,0.20472024,0.1993333,0.16331072,0.6371348,0.48696062,0.32483187,0.34088555,0.4417661,0.38113338,0.42875364,0.41774818,0.24221891,0.35425064,0.36662892,0.42595452,0.4452715,0.205325,0.13073409,0.2582922,0.7133847,0.402233,0.49332848,0.20401692,0.99999994,0.41909683,0.52015156,0.3488238,0.2446465,0.19221634,0.16584715,0.2445034,0.3443877,0.2043244,0.19234665,0.29897997,0.5306172,0.34085065,0.6070808,0.19462298,0.35037872,0.11485808,0.43411067,0.0650192,0.35976478,0.25626197,0.40330026,0.28721425,0.33755672,0.6014244,0.31907094,0.23786594,0.25310364,0.29900354,0.33920783,0.2706323,0.2931121,0.4011354,0.3652846,0.26647165,0.47410882,0.44891778,0.39776334,0.35466337,0.38264403,0.41114306,0.3322035,0.52273124,0.43410394,0.48509744,0.3522169,0.4950111,0.41326743,0.57997257,0.5301468,0.4954945,0.46034467,0.48381257,0.5230606,0.42404285,0.5125251,0.45393074,0.44790792,0.51120335,0.5239487,0.59714526,0.5445663,0.59505355,0.4632645,0.38542655,0.5444569,0.27875432,0.29117915,0.38317537,0.59189594,0.22219881,0.21591237,0.1350141,0.16321795,0.26502198,0.28511783,0.111827716,0.10612119,0.12989777,0.19235773,0.34941465,0.33783188,0.16515006,0.2835258,0.3045826,0.28847408,0.32457125,0.24241896,0.2569645,0.24850579,0.2672431,0.2572979,0.2611184,0.34964168,0.32931778,0.26251066,0.27911282,0.26963973,0.29364014,0.30110413,0.26297662,0.19813739,0.1993712,0.20686655,0.25222778,0.18691978,0.2578956,0.22127412,0.231846,0.25502998,0.23730966,0.22182675,0.35183263,0.22054881,0.27279982,0.2751593,0.25123727,0.321155,0.20253791,0.35591918,0.19581053,0.30876887,0.08917321,0.34208176,0.22483292,0.07747572,0.15670069,0.3364182,0.057297654,0.31455088,0.14885019,0.07949103,0.30003193,0.28185534,0.21081883,0.15902176,0.34306324,0.27260172,0.35763046,0.2956407,0.3380801,0.17786047
0.570349,0.6251206,0.53358597,0.54907626,0.50548905,0.5201459,0.4659964,0.4880768,0.65051657,0.5160992,0.45091477,0.5209138,0.4287738,0.5640773,0.44821155,0.46340832,0.38943726,0.47404853,0.4155091,0.5349776,0.33980063,0.3798817,0.17273082,0.34094015,0.27271515,0.18994848,0.2899691,0.3516943,0.35830814,0.28810215,0.33837807,0.39908627,0.5874153,0.30642274,0.45515302,0.39177954,0.2855006,0.4415,0.42412436,0.33459947,0.69519526,0.3396808,0.3350671,0.32810742,0.55348325,0.32854584,0.3034922,0.37418857,0.38638726,0.37219974,0.38715863,0.61816365,0.35312343,0.4383389,0.36793378,0.39329568,0.3067926,0.32689154,0.2951566,0.41909683,1.0000001,0.451178,0.4576889,0.33342642,0.47361138,0.31506142,0.3534702,0.35859647,0.30726543,0.34805948,0.48636687,0.6982096,0.48982084,0.44502345,0.21216752,0.27585566,0.19751476,0.34118327,0.14054835,0.4716557,0.2984716,0.33264354,0.27202258,0.3620607,0.3529265,0.3398535,0.42655778,0.36862496,0.40522674,0.42453694,0.40478808,0.3282412,0.51271534,0.59861594,0.51884294,0.5018894,0.6010008,0.566163,0.40432733,0.40461144,0.35674095,0.37769547,0.45583725,0.31605554,0.4130565,0.3361905,0.5947975,0.4789077,0.38241816,0.36379084,0.578772,0.5118801,0.56049764,0.50608385,0.6429967,0.5657508,0.573218,0.51383567,0.5578728,0.6169923,0.5005493,0.42896625,0.5376356,0.38611805,0.3722296,0.44547525,0.4320681,0.36407107,0.38443157,0.4903615,0.36528656,0.26734233,0.31777897,0.24338447,0.43123555,0.4021594,0.3428096,0.24129793,0.3875451,0.34732246,0.40085578,0.3552169,0.26158422,0.32958823,0.46575877,0.3744701,0.39136505,0.39695767,0.24417208,0.43356025,0.38116843,0.34763098,0.36682916,0.48365852,0.3432985,0.321069,0.37178373,0.31656912,0.38432887,0.383818,0.32581645,0.2774994,0.2657167,0.24288994,0.2823293,0.2900721,0.30295715,0.2641131,0.30970922,0.30604184,0.25323,0.30684152,0.37586325,0.24986593,0.3353503,0.26680848,0.24765533,0.34206542,0.30652243,0.38799202,0.3045164,0.30162662,0.17928043,0.40435183,0.47024673,0.28153488,0.26292768,0.30124748,0.25745252,0.1677634,0.3326276,0.1994908,0.3031918,0.29938883,0.26750514,0.22001684,0.27252683,0.48566496,0.35979092,0.37214762,0.22969991,0.29741824
0.35764483,0.43644354,0.31188512,0.42393452,0.4546166,0.39876422,0.40796974,0.3679207,0.56392896,0.50534064,0.4917792,0.47291446,0.46048808,0.45313355,0.52517545,0.43700916,0.45837286,0.4977844,0.44091523,0.5407017,0.42155984,0.29427114,0.1635473,0.287584,0.15779866,0.14280304,0.0017829873,0.20462112,0.37023306,-0.01637074,0.020979604,0.3733617,0.3273382,0.34412214,0.39841118,0.2434707,0.2459041,0.23665302,0.18547224,0.4365439,0.3965002,0.47104672,0.32629207,0.4038406,0.41220266,0.41052914,0.32027858,0.2965286,0.3425942,0.3893137,0.19804855,0.3100425,0.2422319,0.19267869,0.30541876,0.45576602,0.34188387,0.30803794,0.1505772,0.52015156,0.451178,1.0,0.5677811,0.45386386,0.39509812,0.3779738,0.38882014,0.45657438,0.46017197,0.35449925,0.35334697,0.39845043,0.3687494,0.41761342,0.063838765,0.29868862,0.027853185,0.43227714,-0.03791656,0.2913674,0.26596946,0.41607907,0.29332137,0.3581456,0.41852677,0.3177736,0.26252127,0.23368579,0.30685565,0.29727295,0.2576087,0.30626878,0.30197048,0.42911083,0.2637389,0.39651692,0.37444422,0.24945684,0.32106087,0.4205834,0.37543482,0.3121079,0.4240649,0.31461495,0.53837436,0.31315657,0.36686936,0.3789403,0.4400005,0.48399657,0.4545435,0.35116443,0.5165968,0.39726123,0.415153,0.41494936,0.39698368,0.34224948,0.41262946,0.43175533,0.5851322,0.50610703,0.5212257,0.47974288,0.295797,0.6130314,0.29098105,0.2775894,0.33698624,0.5137919,0.33137596,0.24650407,0.1988934,0.24774466,0.26490915,0.31736335,0.24123082,0.17483681,0.1788659,0.18586224,0.3735345,0.31425697,0.19815981,0.21900599,0.32662988,0.3417431,0.32961234,0.19320832,0.38210955,0.23116161,0.304054,0.24531828,0.29172784,0.3313318,0.27533445,0.30570865,0.2764205,0.28414622,0.24999258,0.30140853,0.26612917,0.29384515,0.26380578,0.28111422,0.2842347,0.2750283,0.27233365,0.23235478,0.25904003,0.28593963,0.26189122,0.26942265,0.3077163,0.21589768,0.30753642,0.34386167,0.31116095,0.2500767,0.15414183,0.33735815,0.19612849,0.30238724,0.11740353,0.31914982,0.2521122,0.16112629,0.17259401,0.28488272,0.13385302,0.23444146,0.2179342,0.1346363,0.15875953,0.27411953,0.25766736,0.067491874,0.27270418,0.26697654,0.18022281,0.18859676,0.2961593,0.11636011
0.30851728,0.32834822,0.27157745,0.33815727,0.32407263,0.32213548,0.28112784,0.25214285,0.49472886,0.30389175,0.24571083,0.32222685,0.26089624,0.38889566,0.3437983,0.3092116,0.37131453,0.3408088,0.3023394,0.40873733,0.18995255,0.2272255,0.104958065,0.24642225,0.09664225,0.13488828,0.13212231,0.26868716,0.26001787,0.14156185,0.1663381,0.23058547,0.26294336,0.19383074,0.37571496,0.281919,0.19478142,0.25251248,0.19171634,0.3344463,0.3987798,0.291146,0.27098608,0.31933257,0.3063691,0.28019422,0.26615742,0.16646902,0.25944614,0.3672636,0.22218476,0.18940184,0.24106559,0.15340772,0.32408142,0.30520052,0.16113034,0.17948873,0.1881361,0.3488238,0.4576889,0.5677811,1.0000001,0.46066147,0.51015955,0.53549695,0.23545767,0.38910344,0.6059343,0.5241811,0.2305806,0.40765372,0.26502478,0.2639527,0.13916206,0.19628994,0.007653294,0.35714066,0.048446883,0.33924672,0.13582827,0.42245454,0.24138424,0.33770376,0.30444998,0.19806004,0.3811006,0.27821678,0.27061844,0.2885462,0.22399622,0.33096257,0.22675666,0.30530825,0.3773572,0.28068665,0.3572322,0.29622054,0.21363121,0.21901946,0.21458235,0.2081598,0.21036527,0.21043599,0.2801661,0.22488788,0.2548261,0.37677246,0.34853438,0.2272565,0.30974635,0.25722444,0.32930413,0.3423836,0.40129295,0.30563155,0.32266083,0.27128702,0.31230047,0.34359604,0.4661381,0.39779225,0.38149294,0.27637792,0.24971116,0.34199315,0.36816925,0.15916036,0.2864908,0.3994102,0.26397657,0.21693487,0.15192972,0.1263015,0.13325472,0.21761373,0.2110135,0.1461166,0.24090558,0.20065066,0.37637076,0.2679406,0.12760374,0.14913574,0.213279,0.29930413,0.18260822,0.19909278,0.1489442,0.38170564,0.24414268,0.24281642,0.23661476,0.2966162,0.2292405,0.20941198,0.24182858,0.2570016,0.2348389,0.26031643,0.24679624,0.20328246,0.28868356,0.20434478,0.21119085,0.22836065,0.24324206,0.2410665,0.22443032,0.21257673,0.18766563,0.19241583,0.293303,0.2257892,0.25096643,0.24823423,0.2361641,0.295994,0.17731662,0.22468515,0.22185291,0.16339687,0.15209562,0.16895072,0.2662186,0.16255432,0.10438425,0.24173687,0.19050246,0.074827805,0.16487873,0.10007905,0.20639122,0.23033476,0.17944737,0.16084683,0.20236637,0.37498337,0.19825886,0.23904155,0.17361331,0.26055303
